model,redshift,sub_id,logMstar,resid,bbarolo_rc
SIDM1,2.0,49243,9.851,2.3623,0
SIDM1,0.5,88429,9.971,2.3614,0
SIDM1,0.5,83114,10.190,2.3613,0
SIDM1,2.0,21795,10.335,2.3597,0
vSIDM,1.0,54330,10.222,2.3596,0
CDM,1.0,71029,9.974,2.3556,0
CDM,0.5,81803,9.817,2.3530,0
CDM,0.5,69276,10.717,2.3529,0
CDM,0.5,41904,10.995,2.3528,0
vSIDM,0.5,66439,10.132,2.3527,0
vSIDM,0.5,86489,9.728,2.3527,0
CDM,2.0,34725,10.174,2.3513,0
CDM,0.5,92349,9.887,2.3495,0
CDM,1.0,72493,9.976,2.3487,0
vSIDM,1.0,70337,9.806,2.3478,0
CDM,0.5,60797,10.302,2.3477,0
SIDM1,1.0,71382,9.739,2.3467,0
CDM,0.5,83484,9.781,2.3457,0
CDM,0.5,62312,10.577,2.3452,0
CDM,0.5,76167,10.414,2.3449,0
SIDM1,0.5,82716,10.080,2.3448,0
CDM,0.5,81330,10.261,2.3434,0
vSIDM,0.5,82636,9.719,2.3431,0
vSIDM,1.0,22896,11.091,2.3430,0
CDM,0.5,71648,10.526,2.3427,0
vSIDM,0.5,77872,10.263,2.3418,0
vSIDM,2.0,20419,9.925,2.3415,0
vSIDM,0.5,74030,10.386,2.3406,0
vSIDM,0.5,84313,9.930,2.3404,0
CDM,0.5,59979,10.931,2.3401,0
CDM,0.5,83293,10.042,2.3394,0
vSIDM,1.0,69792,9.828,2.3380,0
CDM,1.0,71667,9.976,2.3376,0
CDM,1.0,62673,9.921,2.3366,0
CDM,0.5,62635,10.415,2.3353,0
SIDM1,2.0,40862,9.824,2.3352,0
SIDM1,0.5,96470,9.735,2.3350,0
CDM,0.5,68886,10.584,2.3348,0
vSIDM,0.5,75970,10.151,2.3342,0
CDM,0.5,93642,9.756,2.3339,0
CDM,0.5,75288,10.396,2.3329,0
SIDM1,1.0,68450,9.901,2.3326,0
vSIDM,0.5,40107,11.392,2.3319,0
vSIDM,0.5,81884,10.003,2.3317,0
SIDM1,1.0,60483,10.234,2.3301,0
CDM,0.5,82426,9.904,2.3296,0
SIDM1,0.5,63505,10.674,2.3290,0
CDM,1.0,71451,9.946,2.3289,0
CDM,0.5,26944,11.361,2.3287,0
CDM,0.5,84398,9.793,2.3257,0
SIDM1,1.0,77335,9.837,2.3241,0
SIDM1,0.5,68257,10.572,2.3239,0
vSIDM,1.0,55180,10.458,2.3239,0
CDM,0.5,72457,10.130,2.3234,0
SIDM1,0.5,88370,10.205,2.3231,0
CDM,0.5,73577,10.420,2.3229,0
CDM,0.5,68524,10.425,2.3218,0
vSIDM,1.0,55414,10.390,2.3218,0
vSIDM,0.5,86680,9.853,2.3214,0
SIDM1,1.0,39091,10.561,2.3205,0
SIDM1,1.0,44484,10.413,2.3190,0
vSIDM,1.0,45067,10.716,2.3190,0
SIDM1,0.5,73592,10.446,2.3186,0
SIDM1,1.0,69226,9.854,2.3181,0
vSIDM,0.5,83105,10.022,2.3178,0
CDM,0.5,87093,9.833,2.3155,0
SIDM1,1.0,62597,10.158,2.3150,0
SIDM1,0.5,78532,10.057,2.3147,0
SIDM1,1.0,27126,11.100,2.3137,0
CDM,2.0,43055,10.190,2.3114,0
SIDM1,0.5,86865,10.158,2.3109,0
vSIDM,0.5,84784,9.723,2.3103,0
SIDM1,0.5,85322,10.105,2.3102,0
vSIDM,1.0,67848,10.002,2.3089,0
CDM,1.0,51247,10.737,2.3084,0
vSIDM,1.0,52419,10.467,2.3074,0
CDM,1.0,68403,9.951,2.3060,0
SIDM1,0.5,87586,9.770,2.3043,0
SIDM1,1.0,44202,10.926,2.3039,0
vSIDM,0.5,81779,10.093,2.3038,0
CDM,1.0,85871,9.748,2.3020,0
CDM,0.5,43544,11.326,2.3020,0
CDM,0.5,84493,9.937,2.3018,0
CDM,0.5,58973,10.662,2.3014,0
vSIDM,1.0,62271,10.004,2.3013,0
vSIDM,0.5,74697,10.444,2.3011,0
vSIDM,0.5,69527,10.393,2.3007,0
SIDM1,0.5,88640,10.085,2.2986,0
SIDM1,0.5,55637,10.873,2.2985,0
vSIDM,0.5,63503,10.496,2.2978,0
SIDM1,0.5,83662,10.179,2.2971,0
SIDM1,0.5,75139,9.829,2.2958,0
vSIDM,1.0,74194,9.734,2.2954,0
CDM,0.5,88537,9.932,2.2935,0
CDM,0.5,54446,10.756,2.2929,0
CDM,0.5,75537,9.776,2.2929,0
CDM,0.5,61161,9.908,2.2891,0
vSIDM,0.5,64481,10.717,2.2881,0
SIDM1,0.5,83703,10.189,2.2881,0
SIDM1,1.0,80575,9.846,2.2867,0
SIDM1,0.5,80712,10.074,2.2864,0
CDM,0.5,68581,10.710,2.2864,0
CDM,1.0,77971,9.754,2.2862,0
CDM,1.0,64098,9.998,2.2842,0
SIDM1,0.5,50204,10.661,2.2831,0
vSIDM,1.0,70768,9.825,2.2830,0
SIDM1,0.5,89194,10.117,2.2821,0
vSIDM,2.0,32756,10.168,2.2804,0
CDM,1.0,54260,10.522,2.2800,0
vSIDM,2.0,27981,10.372,2.2797,0
SIDM1,0.5,84918,9.944,2.2779,0
SIDM1,0.5,70067,10.253,2.2779,0
vSIDM,0.5,81702,9.894,2.2774,0
CDM,0.5,86837,9.741,2.2773,0
SIDM1,0.5,92680,9.827,2.2757,0
vSIDM,1.0,71391,9.861,2.2748,0
SIDM1,1.0,70934,9.959,2.2744,0
SIDM1,0.5,90946,9.735,2.2742,0
SIDM1,0.5,90175,9.728,2.2735,0
vSIDM,1.0,56701,9.900,2.2733,0
SIDM1,0.5,66438,10.688,2.2733,0
vSIDM,0.5,59992,10.712,2.2714,0
CDM,2.0,50476,9.781,2.2710,0
CDM,0.5,68085,10.642,2.2699,0
CDM,1.0,55798,10.534,2.2696,0
vSIDM,0.5,54932,10.278,2.2689,0
CDM,0.5,54030,10.859,2.2688,0
vSIDM,1.0,66556,9.807,2.2686,0
SIDM1,0.5,84311,9.917,2.2681,0
CDM,1.0,77754,9.765,2.2673,0
CDM,1.0,47263,10.447,2.2672,0
SIDM1,0.5,87304,9.902,2.2664,0
CDM,0.5,66393,10.629,2.2660,0
SIDM1,0.5,65598,10.164,2.2655,0
vSIDM,1.0,67282,9.746,2.2647,0
CDM,0.5,79374,10.374,2.2646,0
CDM,1.0,26431,11.044,2.2641,0
vSIDM,0.5,63584,10.409,2.2611,0
vSIDM,0.5,76411,9.925,2.2604,0
CDM,0.5,83579,10.001,2.2580,0
vSIDM,0.5,81032,10.157,2.2571,0
SIDM1,0.5,52678,10.750,2.2560,0
CDM,0.5,89346,9.884,2.2559,0
CDM,1.0,28150,11.152,2.2543,0
CDM,0.5,76282,10.251,2.2507,0
SIDM1,0.5,89381,9.930,2.2498,0
SIDM1,0.5,80518,10.102,2.2496,0
CDM,1.0,62147,10.092,2.2496,0
SIDM1,1.0,60730,10.381,2.2495,0
CDM,0.5,87564,9.917,2.2495,0
CDM,0.5,70023,10.178,2.2493,0
vSIDM,0.5,65466,10.557,2.2488,0
vSIDM,0.5,62993,10.636,2.2481,0
SIDM1,0.5,81919,9.891,2.2481,0
CDM,0.5,75800,10.360,2.2475,0
vSIDM,1.0,50013,10.530,2.2474,0
SIDM1,0.5,92732,9.732,2.2466,0
CDM,2.0,31829,10.112,2.2459,0
vSIDM,0.5,67687,9.950,2.2438,0
CDM,1.0,52952,10.597,2.2426,0
SIDM1,1.0,69059,9.921,2.2415,0
vSIDM,0.5,81255,9.888,2.2369,0
SIDM1,1.0,75956,9.897,2.2367,0
CDM,0.5,88740,10.151,2.2353,0
vSIDM,0.5,73983,10.257,2.2353,0
SIDM1,1.0,64897,10.266,2.2351,0
CDM,0.5,79102,10.157,2.2339,0
SIDM1,0.5,70261,9.941,2.2333,0
CDM,0.5,77455,10.379,2.2331,0
CDM,0.5,39785,11.271,2.2330,0
CDM,0.5,50030,10.812,2.2320,0
SIDM1,2.0,34655,9.901,2.2306,0
vSIDM,1.0,58117,10.221,2.2302,0
CDM,1.0,57105,10.394,2.2299,0
vSIDM,0.5,78720,9.824,2.2296,0
SIDM1,0.5,80546,9.847,2.2287,0
vSIDM,1.0,64526,9.831,2.2282,0
SIDM1,0.5,86939,9.985,2.2269,0
SIDM1,1.0,50394,10.656,2.2269,0
SIDM1,0.5,89609,9.787,2.2261,0
CDM,1.0,70162,9.781,2.2229,0
CDM,0.5,89944,9.833,2.2223,0
SIDM1,0.5,87200,10.140,2.2208,0
SIDM1,0.5,79775,10.084,2.2203,0
vSIDM,0.5,66609,10.425,2.2201,0
SIDM1,0.5,96824,9.741,2.2199,0
CDM,0.5,75009,10.073,2.2198,0
SIDM1,0.5,84166,10.035,2.2193,0
SIDM1,0.5,87464,10.140,2.2188,0
CDM,0.5,85474,10.177,2.2186,0
SIDM1,0.5,72695,10.243,2.2177,0
CDM,0.5,73005,10.494,2.2174,0
SIDM1,0.5,87520,10.173,2.2160,0
SIDM1,0.5,80264,9.730,2.2159,0
SIDM1,0.5,77312,10.084,2.2151,0
CDM,0.5,47548,11.040,2.2146,0
vSIDM,0.5,82924,9.975,2.2145,0
CDM,1.0,53748,10.040,2.2143,0
vSIDM,1.0,66245,9.802,2.2139,0
vSIDM,0.5,87227,9.823,2.2138,0
SIDM1,0.5,64514,10.750,2.2111,0
SIDM1,0.5,74732,10.151,2.2105,0
CDM,0.5,88996,9.892,2.2099,0
SIDM1,1.0,59519,10.334,2.2095,0
CDM,0.5,64549,10.721,2.2094,0
SIDM1,0.5,87980,9.985,2.2087,0
SIDM1,2.0,33721,10.239,2.2087,0
vSIDM,0.5,84246,10.101,2.2078,0
SIDM1,0.5,82057,9.873,2.2075,0
SIDM1,0.5,86786,10.033,2.2070,0
SIDM1,0.5,77368,10.164,2.2050,0
SIDM1,0.5,83179,9.755,2.2049,0
CDM,0.5,87967,10.096,2.2039,0
SIDM1,0.5,66837,10.495,2.2038,0
CDM,0.5,84693,9.940,2.2036,0
SIDM1,0.5,85403,9.813,2.2033,0
CDM,1.0,72110,9.818,2.2033,0
CDM,0.5,78003,9.989,2.2029,0
CDM,1.0,73875,9.772,2.2021,0
vSIDM,0.5,74934,10.355,2.1993,0
vSIDM,1.0,61577,10.055,2.1988,0
SIDM1,0.5,72257,10.290,2.1983,0
CDM,1.0,64452,10.193,2.1979,0
CDM,1.0,60141,10.232,2.1969,0
CDM,0.5,86523,10.124,2.1968,0
vSIDM,1.0,61049,10.330,2.1964,0
SIDM1,0.5,86809,10.090,2.1960,0
CDM,1.0,72041,10.112,2.1960,0
SIDM1,1.0,78182,9.800,2.1934,0
SIDM1,0.5,61684,10.061,2.1933,0
CDM,0.5,59169,10.735,2.1902,0
CDM,0.5,91590,9.730,2.1890,0
CDM,0.5,79071,10.454,2.1888,0
SIDM1,0.5,89844,9.765,2.1878,0
vSIDM,1.0,65117,9.877,2.1877,0
vSIDM,0.5,82155,9.895,2.1876,0
CDM,0.5,69421,10.485,2.1858,0
vSIDM,0.5,85846,9.748,2.1844,0
CDM,0.5,61965,10.254,2.1829,0
vSIDM,0.5,80080,10.093,2.1828,0
CDM,0.5,78667,10.006,2.1827,0
CDM,0.5,81532,9.983,2.1819,0
SIDM1,0.5,85721,9.921,2.1805,0
vSIDM,0.5,83430,9.965,2.1802,0
CDM,1.0,73735,9.815,2.1796,0
SIDM1,0.5,68938,10.456,2.1796,0
SIDM1,1.0,59119,9.905,2.1788,0
CDM,0.5,77187,10.269,2.1774,0
CDM,0.5,67178,10.780,2.1773,0
CDM,1.0,60585,10.017,2.1768,0
vSIDM,0.5,83683,10.142,2.1749,0
SIDM1,1.0,75932,9.767,2.1740,0
SIDM1,0.5,74816,10.461,2.1737,0
SIDM1,0.5,80634,10.274,2.1734,0
SIDM1,0.5,84722,10.094,2.1721,0
SIDM1,1.0,61579,10.324,2.1721,0
CDM,0.5,88695,9.951,2.1707,0
CDM,0.5,86949,10.212,2.1706,0
CDM,0.5,64978,10.822,2.1700,0
vSIDM,2.0,37295,10.142,2.1689,0
CDM,0.5,82509,9.833,2.1687,0
vSIDM,0.5,84417,9.903,2.1681,0
CDM,1.0,45920,10.830,2.1671,0
SIDM1,1.0,71940,9.971,2.1656,0
SIDM1,0.5,77476,10.122,2.1648,0
vSIDM,1.0,65626,9.874,2.1645,0
SIDM1,1.0,52977,10.639,2.1635,0
vSIDM,1.0,67465,10.006,2.1611,0
SIDM1,0.5,81382,9.713,2.1605,0
vSIDM,0.5,86656,9.738,2.1596,0
CDM,0.5,83694,9.939,2.1590,0
vSIDM,0.5,53773,10.971,2.1576,0
SIDM1,0.5,75359,9.789,2.1532,0
SIDM1,0.5,74308,10.435,2.1529,0
CDM,1.0,69899,9.875,2.1525,0
SIDM1,0.5,82155,10.088,2.1506,0
vSIDM,1.0,61239,10.035,2.1506,0
CDM,0.5,78520,9.824,2.1501,0
SIDM1,1.0,62039,9.770,2.1492,0
SIDM1,0.5,100129,9.765,2.1483,0
CDM,1.0,58218,9.936,2.1482,0
vSIDM,1.0,55594,10.260,2.1469,0
SIDM1,0.5,81524,10.014,2.1453,0
SIDM1,0.5,84389,10.280,2.1452,0
SIDM1,1.0,74034,9.739,2.1423,0
vSIDM,0.5,71569,10.415,2.1395,0
vSIDM,1.0,57428,9.754,2.1388,0
SIDM1,0.5,88697,9.777,2.1382,0
vSIDM,0.5,75649,9.870,2.1380,0
CDM,1.0,66841,10.107,2.1372,0
CDM,0.5,92002,9.768,2.1371,0
vSIDM,0.5,72203,10.414,2.1357,0
vSIDM,0.5,76770,10.041,2.1329,0
SIDM1,0.5,82014,10.188,2.1319,0
SIDM1,0.5,41404,10.776,2.1313,0
CDM,3.0,6138,10.800,2.1284,0
SIDM1,0.5,91044,9.837,2.1264,0
SIDM1,0.5,76442,10.458,2.1256,0
CDM,2.0,34251,10.296,2.1239,0
SIDM1,0.5,90013,9.748,2.1237,0
CDM,1.0,80815,9.739,2.1233,0
vSIDM,0.5,79480,10.126,2.1232,0
SIDM1,0.5,83535,9.896,2.1231,0
SIDM1,0.5,83581,9.989,2.1216,0
CDM,0.5,78884,10.230,2.1201,0
vSIDM,0.5,84396,9.941,2.1193,0
vSIDM,0.5,93101,9.701,2.1187,0
SIDM1,0.5,78164,10.240,2.1183,0
SIDM1,0.5,78817,10.088,2.1169,0
CDM,1.0,52155,10.625,2.1165,0
vSIDM,1.0,58413,9.739,2.1153,0
CDM,0.5,74239,10.478,2.1150,0
CDM,0.5,82019,9.946,2.1149,0
vSIDM,0.5,71630,10.454,2.1148,0
vSIDM,0.5,75096,10.136,2.1119,0
vSIDM,0.5,61190,10.555,2.1109,0
vSIDM,1.0,39845,10.798,2.1107,0
CDM,1.0,64854,9.820,2.1095,0
vSIDM,0.5,80675,10.165,2.1084,0
vSIDM,1.0,58934,10.291,2.1078,0
SIDM1,2.0,21240,9.981,2.1074,0
vSIDM,0.5,76357,9.951,2.1073,0
SIDM1,0.5,88839,10.052,2.1072,0
CDM,0.5,85663,9.856,2.1071,0
vSIDM,1.0,56482,9.927,2.1069,0
SIDM1,0.5,88006,9.962,2.1061,0
SIDM1,0.5,77115,10.225,2.1056,0
vSIDM,0.5,63661,10.685,2.1044,0
vSIDM,0.5,75887,10.130,2.1039,0
SIDM1,0.5,66310,10.720,2.1036,0
SIDM1,1.0,52650,10.501,2.1034,0
SIDM1,0.5,83903,9.744,2.1030,0
CDM,0.5,80578,10.108,2.1021,0
CDM,0.5,91494,9.817,2.1007,0
CDM,0.5,84789,9.727,2.1002,0
CDM,0.5,73746,10.246,2.1000,0
CDM,0.5,81269,10.221,2.0995,0
CDM,2.0,40445,10.001,2.0991,0
CDM,0.5,67274,10.717,2.0980,0
vSIDM,0.5,81414,9.810,2.0963,0
CDM,1.0,65092,10.011,2.0958,0
CDM,1.0,52442,10.666,2.0956,0
CDM,0.5,90739,9.856,2.0946,0
SIDM1,0.5,70943,10.620,2.0930,0
vSIDM,0.5,62742,10.539,2.0918,0
vSIDM,0.5,79751,10.039,2.0913,0
CDM,0.5,83760,10.090,2.0911,0
CDM,1.0,43810,10.668,2.0895,0
CDM,1.0,64285,9.773,2.0895,0
vSIDM,0.5,78103,10.110,2.0889,0
SIDM1,0.5,60128,10.929,2.0877,0
SIDM1,1.0,76363,9.798,2.0868,0
vSIDM,0.5,49384,10.949,2.0867,0
SIDM1,1.0,77809,9.749,2.0864,0
vSIDM,0.5,83984,9.941,2.0860,0
SIDM1,1.0,38159,10.831,2.0855,0
SIDM1,1.0,63388,10.220,2.0854,0
vSIDM,0.5,69793,10.130,2.0846,0
CDM,0.5,86075,10.136,2.0817,0
SIDM1,0.5,82104,10.154,2.0813,0
vSIDM,0.5,89493,9.733,2.0811,0
vSIDM,0.5,77520,10.184,2.0804,0
CDM,0.5,86655,10.284,2.0801,0
SIDM1,1.0,79421,9.715,2.0797,0
CDM,0.5,78194,10.125,2.0791,0
vSIDM,0.5,81117,9.986,2.0771,0
vSIDM,0.5,80409,9.756,2.0762,0
CDM,0.5,82487,10.353,2.0752,0
vSIDM,0.5,81648,9.950,2.0751,0
SIDM1,0.5,73324,10.397,2.0747,0
CDM,1.0,19111,11.383,2.0746,0
CDM,0.5,86536,10.199,2.0745,0
SIDM1,0.5,91390,9.745,2.0745,0
CDM,0.5,84569,9.779,2.0740,0
SIDM1,0.5,89086,9.889,2.0737,0
vSIDM,0.5,79379,10.237,2.0721,0
vSIDM,0.5,60191,10.064,2.0709,0
SIDM1,0.5,57461,10.878,2.0708,0
SIDM1,0.5,77922,9.875,2.0703,0
SIDM1,1.0,72512,9.911,2.0700,0
vSIDM,1.0,55124,10.336,2.0686,0
vSIDM,0.5,80329,9.789,2.0671,0
CDM,0.5,93223,9.881,2.0668,0
CDM,1.0,71210,10.020,2.0650,0
vSIDM,0.5,81681,9.883,2.0643,0
SIDM1,1.0,74622,9.891,2.0632,0
CDM,1.0,66652,9.925,2.0629,0
SIDM1,1.0,72825,9.961,2.0611,0
CDM,1.0,45317,10.836,2.0601,0
CDM,0.5,79712,10.166,2.0598,0
vSIDM,1.0,63917,9.749,2.0597,0
CDM,0.5,87728,9.986,2.0595,0
vSIDM,0.5,85740,9.852,2.0594,0
CDM,1.0,63776,10.101,2.0589,0
vSIDM,1.0,55367,9.970,2.0581,0
CDM,0.5,91637,9.732,2.0567,0
CDM,0.5,91908,10.036,2.0562,0
vSIDM,0.5,88819,9.788,2.0553,0
SIDM1,0.5,72775,10.295,2.0553,0
SIDM1,1.0,68490,9.756,2.0551,0
vSIDM,0.5,77754,9.815,2.0549,0
CDM,0.5,85074,9.888,2.0520,0
vSIDM,1.0,62075,9.970,2.0515,0
vSIDM,0.5,60821,10.340,2.0503,0
CDM,0.5,79209,10.151,2.0500,0
CDM,0.5,73269,10.432,2.0500,0
vSIDM,3.0,1176,11.316,2.0494,0
vSIDM,0.5,89263,9.725,2.0480,0
SIDM1,0.5,89409,9.729,2.0466,0
SIDM1,0.5,85146,10.030,2.0454,0
SIDM1,0.5,77542,9.948,2.0445,0
CDM,0.5,82089,9.972,2.0442,0
SIDM1,1.0,59996,10.305,2.0435,0
vSIDM,0.5,76265,9.792,2.0428,0
vSIDM,0.5,67076,9.937,2.0425,0
vSIDM,0.5,87657,9.757,2.0424,0
CDM,1.0,65963,10.005,2.0410,0
vSIDM,0.5,82875,9.737,2.0399,0
SIDM1,0.5,87402,9.761,2.0383,0
vSIDM,0.5,74652,10.197,2.0363,0
CDM,0.5,83733,10.196,2.0362,0
vSIDM,0.5,72605,10.257,2.0361,0
SIDM1,0.5,87251,10.006,2.0353,0
SIDM1,1.0,67918,9.879,2.0351,0
SIDM1,0.5,78582,10.073,2.0347,0
CDM,0.5,89922,9.796,2.0341,0
SIDM1,3.0,5857,10.822,2.0339,0
vSIDM,0.5,77424,9.829,2.0338,0
SIDM1,0.5,82478,10.283,2.0336,0
vSIDM,0.5,80192,10.199,2.0325,0
vSIDM,0.5,83162,10.006,2.0322,0
vSIDM,1.0,59120,10.261,2.0320,0
vSIDM,1.0,76994,9.756,2.0319,0
CDM,1.0,49018,10.649,2.0301,0
SIDM1,0.5,72618,10.355,2.0301,0
SIDM1,0.5,84093,10.057,2.0279,0
vSIDM,1.0,60813,9.850,2.0266,0
CDM,0.5,89404,9.939,2.0265,0
CDM,0.5,77765,10.443,2.0264,0
CDM,0.5,46402,10.933,2.0257,0
vSIDM,1.0,61636,10.005,2.0252,0
SIDM1,0.5,71776,10.307,2.0251,0
SIDM1,0.5,93753,9.850,2.0231,0
vSIDM,0.5,76972,10.129,2.0230,0
CDM,0.5,84313,9.788,2.0228,0
vSIDM,0.5,78468,9.872,2.0227,0
CDM,1.0,74948,9.957,2.0222,0
CDM,0.5,67504,10.242,2.0221,0
SIDM1,1.0,55814,10.486,2.0218,0
SIDM1,1.0,68890,9.901,2.0217,0
SIDM1,0.5,84420,9.891,2.0203,0
vSIDM,0.5,78596,9.776,2.0201,0
SIDM1,0.5,93975,9.717,2.0183,0
vSIDM,1.0,59790,10.079,2.0177,0
vSIDM,0.5,73666,10.277,2.0172,0
CDM,1.0,58101,10.152,2.0145,0
CDM,0.5,88044,9.939,2.0141,0
vSIDM,0.5,75199,10.035,2.0120,0
CDM,0.5,67018,10.835,2.0112,0
vSIDM,2.0,30425,10.210,2.0086,0
SIDM1,0.5,82948,9.756,2.0080,0
vSIDM,0.5,88825,9.783,2.0075,0
SIDM1,1.0,80315,9.754,2.0068,0
SIDM1,0.5,85653,9.778,2.0061,0
vSIDM,1.0,64837,9.917,2.0061,0
CDM,1.0,65122,10.042,2.0048,0
SIDM1,0.5,68686,10.642,2.0047,0
CDM,1.0,56290,10.317,2.0038,0
SIDM1,0.5,93043,9.743,2.0033,0
SIDM1,0.5,88496,9.955,2.0032,0
CDM,1.0,67282,9.754,2.0029,0
CDM,0.5,76427,10.047,2.0028,0
SIDM1,0.5,56193,10.830,2.0019,0
CDM,1.0,42092,10.449,2.0009,0
SIDM1,0.5,90043,9.748,2.0009,0
CDM,0.5,69969,10.597,2.0003,0
CDM,0.5,46927,11.189,1.9993,0
vSIDM,0.5,74724,10.421,1.9990,0
vSIDM,1.0,73091,9.855,1.9983,0
SIDM1,0.5,75282,10.203,1.9974,0
vSIDM,1.0,61452,9.808,1.9970,0
SIDM1,0.5,94914,9.764,1.9969,0
CDM,0.5,64671,10.775,1.9966,0
vSIDM,0.5,57104,10.846,1.9962,0
SIDM1,0.5,75052,10.425,1.9959,0
CDM,1.0,68092,10.266,1.9957,0
vSIDM,1.0,37199,10.782,1.9953,0
vSIDM,1.0,65668,9.732,1.9942,0
vSIDM,0.5,84722,10.100,1.9939,0
CDM,0.5,76089,10.067,1.9935,0
SIDM1,0.5,86200,10.024,1.9923,0
vSIDM,2.0,36055,9.880,1.9920,0
vSIDM,1.0,62531,10.073,1.9912,0
vSIDM,0.5,53923,10.853,1.9894,0
vSIDM,0.5,67970,10.496,1.9891,0
vSIDM,0.5,85784,9.782,1.9877,0
SIDM1,1.0,75030,9.779,1.9856,0
CDM,0.5,80299,10.197,1.9852,0
CDM,1.0,46138,10.857,1.9851,0
CDM,1.0,58289,10.364,1.9837,0
vSIDM,0.5,69726,10.275,1.9833,0
CDM,1.0,43158,10.859,1.9832,0
vSIDM,0.5,64201,10.655,1.9823,0
vSIDM,0.5,83544,9.923,1.9822,0
CDM,0.5,81230,10.087,1.9806,0
vSIDM,1.0,60500,9.879,1.9801,0
SIDM1,0.5,88049,9.760,1.9793,0
SIDM1,0.5,60947,9.974,1.9790,0
SIDM1,1.0,79354,9.746,1.9783,0
vSIDM,1.0,67133,9.906,1.9782,0
CDM,1.0,21353,11.579,1.9780,0
SIDM1,0.5,83420,10.210,1.9779,0
vSIDM,0.5,74590,9.798,1.9776,0
vSIDM,0.5,83403,9.853,1.9764,0
vSIDM,0.5,78217,10.085,1.9763,0
vSIDM,0.5,58689,10.269,1.9758,0
SIDM1,2.0,40370,9.943,1.9740,0
SIDM1,0.5,65085,10.276,1.9738,0
SIDM1,0.5,62691,10.958,1.9736,0
vSIDM,1.0,68934,10.079,1.9732,0
vSIDM,0.5,77328,10.133,1.9730,0
CDM,0.5,63249,10.930,1.9727,0
CDM,0.5,80141,9.887,1.9720,0
vSIDM,0.5,80739,9.805,1.9715,0
SIDM1,0.5,68478,10.457,1.9712,0
SIDM1,0.5,51700,10.667,1.9711,0
vSIDM,0.5,77904,10.043,1.9702,0
CDM,0.5,93157,9.730,1.9699,0
vSIDM,1.0,59994,10.152,1.9692,0
SIDM1,1.0,76026,9.761,1.9687,0
CDM,0.5,83815,10.014,1.9681,0
SIDM1,1.0,64291,10.145,1.9676,0
vSIDM,1.0,59535,9.961,1.9657,0
vSIDM,0.5,83722,9.885,1.9654,0
vSIDM,0.5,86237,9.834,1.9653,0
SIDM1,0.5,81861,9.752,1.9647,0
SIDM1,1.0,48106,10.485,1.9645,0
CDM,1.0,64891,10.223,1.9640,0
CDM,0.5,88935,9.751,1.9640,0
CDM,0.5,88305,9.917,1.9637,0
vSIDM,1.0,51728,9.969,1.9633,0
SIDM1,0.5,52908,10.528,1.9624,0
CDM,0.5,81594,9.974,1.9624,0
CDM,2.0,34659,10.218,1.9603,0
vSIDM,0.5,77707,9.999,1.9599,0
vSIDM,0.5,83495,9.841,1.9595,0
vSIDM,0.5,72152,10.391,1.9580,0
CDM,0.5,66465,10.815,1.9577,0
vSIDM,1.0,57747,10.387,1.9564,0
SIDM1,0.5,85186,9.737,1.9545,0
vSIDM,0.5,87103,9.837,1.9538,0
vSIDM,1.0,71831,9.768,1.9536,0
vSIDM,1.0,67549,9.798,1.9531,0
SIDM1,1.0,74536,10.058,1.9529,0
vSIDM,0.5,74538,10.098,1.9520,0
CDM,0.5,82603,9.895,1.9507,0
vSIDM,0.5,78040,9.824,1.9501,0
CDM,0.5,87066,9.825,1.9501,0
SIDM1,0.5,53693,10.806,1.9490,0
SIDM1,0.5,73152,10.199,1.9480,0
vSIDM,0.5,88154,9.768,1.9459,0
vSIDM,0.5,55998,10.554,1.9458,0
SIDM1,0.5,89322,9.812,1.9450,0
SIDM1,1.0,38910,10.798,1.9439,0
SIDM1,0.5,91075,9.790,1.9435,0
SIDM1,0.5,54096,10.746,1.9430,0
vSIDM,1.0,50086,10.617,1.9428,0
SIDM1,1.0,67876,9.989,1.9402,0
vSIDM,1.0,35989,10.783,1.9358,0
SIDM1,0.5,89278,9.911,1.9333,0
CDM,0.5,86030,9.826,1.9327,0
CDM,1.0,70323,9.914,1.9325,0
SIDM1,0.5,79034,10.093,1.9322,0
SIDM1,0.5,91241,9.837,1.9319,0
SIDM1,0.5,78935,9.944,1.9312,0
SIDM1,0.5,60535,10.914,1.9310,0
SIDM1,1.0,57710,10.367,1.9304,0
SIDM1,1.0,69358,9.889,1.9303,0
SIDM1,0.5,83778,9.947,1.9298,0
vSIDM,0.5,76117,10.052,1.9295,0
CDM,0.5,84830,10.031,1.9260,0
vSIDM,0.5,75352,10.042,1.9242,0
SIDM1,1.0,78453,9.738,1.9230,0
SIDM1,1.0,72026,9.983,1.9223,0
vSIDM,1.0,61615,10.253,1.9190,0
CDM,0.5,78833,9.870,1.9188,0
CDM,0.5,84533,9.811,1.9185,0
CDM,0.5,55545,11.004,1.9178,0
CDM,1.0,68015,10.065,1.9173,0
SIDM1,0.5,88142,10.120,1.9172,0
vSIDM,0.5,85140,9.868,1.9146,0
vSIDM,0.5,69281,10.465,1.9145,0
vSIDM,2.0,36418,10.276,1.9145,0
CDM,0.5,72754,10.537,1.9127,0
CDM,0.5,72414,10.566,1.9105,0
vSIDM,0.5,70250,10.456,1.9099,0
vSIDM,1.0,54087,10.155,1.9093,0
SIDM1,1.0,71871,9.909,1.9084,0
SIDM1,0.5,75664,10.453,1.9076,0
